term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Refugee Crisis,Not since the wave of people fleeing war in Vietnam have the world’s industrialized countries been under such intense pressure to share the burden of taking in refugees  experts say.,UNITED NATIONS — With Syria’s neighbors increasingly shutting their borders to refugees and thousands trying to cross the Mediterranean Sea in search of safety  the war in Syria is creating the worst global refugee crisis in decades  putting new pressure on the United States and other Western countries to open their doors — and in turn  prompting domestic political backlash.,Not since the wave of people fleeing war in Vietnam have the world’s industrialized countries been under such intense pressure to share the burden of taking in refugees  experts say.,The New York Times,1,U.N. Calls on Western Nations to Shelter Syrian Refugees,Tide of Refugees  but the West Isn’t Welcoming,2015-04-17T09:00:26+0000,Foreign,World,article,https://www.nytimes.com/2015/04/18/world/middleeast/un-calls-on-western-nations-to-shelter-syrian-refugees.html,News,,nyt://article/d28a09a9-35c3-52b3-99b4-7c5adf87a83a
Refugee Crisis,Did Arlan Galbraith really think he could turn pigeon meat into the next chicken? Or was he running an elaborate Ponzi scam all along?,The Pigeon King delivered his closing statement to the jury dressed in his only suit. His name was Arlan Galbraith  and he was representing himself. He had abruptly fired his lawyer nearly two years earlier  during the long lead up to the trial  and then ignored the judges who advised him to hire another. He seemed adrift but also supremely confident. One of his former employees  who testified for the prosecution  speculated that he must have watched too much “Law & Order”: “I think he sat down one day and said  ‘Yeah  I can do this.’ ”,Did Arlan Galbraith really think he could turn pigeon meat into the next chicken? Or was he running an elaborate Ponzi scam all along?,The New York Times,44,Birdman,Birdman,2015-03-06T11:58:18+0000,Magazine,Magazine,article,https://www.nytimes.com/2015/03/05/magazine/the-pigeon-king-and-the-ponzi-scheme-that-shook-canada.html,Text,,nyt://article/8e3914fa-e81f-5ceb-918b-88146a8eb647
Refugee Crisis,Among the Kurds of the Syrian border town  pride in victory outweighs grief over losses  even amid the destruction wrought by an Islamic State siege.,KOBANI  Syria — Lasheen Abdulla steered her white minivan through the streets of her hometown  past the charred husks of bombed cars  the shattered storefronts  the unexploded mortar shells. Across the gray of destruction were streaks of color: the purple sheets hung to hide the Kurdish snipers who  for months  defended this city from the extremists of the Islamic State.,Among the Kurds of the Syrian border town  pride in victory outweighs grief over losses  even amid the destruction wrought by an Islamic State siege.,The New York Times,4,In Liberated Kobani  Kurds Take Pride Despite the Devastation,In Liberated Kobani  Kurds Take Pride Despite the Devastation,2015-02-01T18:28:38+0000,Foreign,World,article,https://www.nytimes.com/2015/02/02/world/middleeast/in-liberated-kobani-pride-despite-the-devastation.html,News,,nyt://article/e444063f-a193-5d37-bf11-74d8f6174369
Refugee Crisis,Russia has been working to persuade both sides to attend preliminary talks  but in recent days  several opposition figures said they would not attend.,BEIRUT  Lebanon — As the world focused last week on the attacks by Islamist extremists in Paris  hopes were fading for the latest effort to wind down the war in Syria  a conflict seen as driving radicalization among Muslims worldwide.,Russia has been working to persuade both sides to attend preliminary talks  but in recent days  several opposition figures said they would not attend.,The New York Times,10,Syria Peace Hopes Dim Further as Opposition Rejects Moscow Talks ,Syria Peace Hopes Dim Further as Opposition Rejects Moscow Talks,2015-01-13T19:35:05+0000,Foreign,World,article,https://www.nytimes.com/2015/01/14/world/middleeast/syria-peace-talk-hopes-fade.html,News,,nyt://article/f269ad8b-a01b-5f98-a435-0eecc20a0d24
Refugee Crisis,Changes entitle Syrians to identification cards and access to basic services like health care and education.,Forced from their homes by civil war  millions of Syrians have been displaced  either within Syria or to neighboring countries.,Changes entitle Syrians to identification cards and access to basic services like health care and education.,The New York Times,,Syrian Refugees in Turkey Get More Rights,,2014-12-30T21:56:00+0000,OpEd,Opinion,article,https://takingnote.blogs.nytimes.com/2014/12/30/syrian-refugees-in-turkey-get-more-rights/,News,,nyt://article/55b13330-f8c6-5118-a102-765539f77e9d
Refugee Crisis,The chaos on the ground in Syria didn’t appear to faze the passengers aboard a flight from Beirut to Amman.,ABOARD MIDDLE EAST AIRLINES FLIGHT 312  OVER SYRIA — From a plane wheeling east at 30 000 feet  leaving behind the hills and patchwork farms of Lebanon  the Syrian desert ripples to the horizon like a tide-sculpted beach.,The chaos on the ground in Syria didn’t appear to faze the passengers aboard a flight from Beirut to Amman.,The New York Times,10,Opting to Avoid a Detour  Passengers Brave a War Zone’s Skies,Opting to Avoid a Detour  Passengers Brave a War Zone’s Skies,2014-12-24T00:31:49+0000,Foreign,World,article,https://www.nytimes.com/2014/12/24/world/overflying-chaos-warnings-fade-into-background-noise-of-a-regions-unrest.html,News,,nyt://article/d0bb557c-9a4b-5fd6-a7be-f0c1ed1f6bee
Refugee Crisis,In this lesson we offer three different teaching ideas to engage students in the debate over immigration policy in the United States.,While America wrestles with how to fix its “broken” immigration system  an estimated 11 million undocumented immigrants live  work and raise families in the United States. ,In this lesson we offer three different teaching ideas to engage students in the debate over immigration policy in the United States.,The New York Times,,Border Politics: Debating Immigration Policy,,2014-12-10T19:15:22+0000,,Education,article,https://learning.blogs.nytimes.com/2014/12/10/border-politics-debating-immigration-policy/,News,,nyt://article/9cf83959-dcea-526b-86e1-e6c7d8cc7cec
Refugee Crisis,Sigrid Kaag  a United Nations diplomat from the Netherlands  has been named the organization’s special coordinator in Lebanon., Sigrid Kaag  a United Nations diplomat from the Netherlands who directed the multinational effort to destroy Syria’s chemical weapons stockpile  has been named the organization’s special coordinator in Lebanon  Secretary General Ban Ki-moon announced Monday. Ms. Kaag  left  coordinated the program with the Organization for the Prohibition of Chemical Weapons. The last of Syria’s declared chemical weapons components were exported for destruction on June 23  an accomplishment largely credited to Ms. Kaag. In Lebanon  she will replace Derek Plumbly  a British diplomat. The United Nations operation in Lebanon originally focused on stabilizing southern Lebanon after the Israeli military withdrawal in 2000  and expanded its role in the aftermath of the 2006 war between Israel and Hezbollah militants based in Lebanon. The special coordinator’s role has become increasingly important because of Syria’s refugee crisis  as well as Lebanon’s tense relations with Israel and the country’s own political frailties. ,Sigrid Kaag  a United Nations diplomat from the Netherlands  has been named the organization’s special coordinator in Lebanon.,The New York Times,12,Dutch Envoy Shifts From Syrian Arms Post to Lebanon,Dutch Envoy Shifts From Syrian Arms Post to Lebanon,2014-12-02T03:54:00+0000,Foreign,World,article,https://www.nytimes.com/2014/12/02/world/europe/dutch-envoy-shifts-from-syrian-arms-post-to-lebanon.html,Brief,,nyt://article/44d6eb8f-5406-5cee-8499-e307d59d7423
Refugee Crisis,Germany has used tents and modified shipping containers to house some of the more than 200 000 people who are expected to apply for asylum there this year.,BERLIN — Ahmad Mahayni  a 38-year-old businessman from Damascus  is one of about 200 000 people expected to throw themselves on Germany’s mercy this year and apply for asylum.,Germany has used tents and modified shipping containers to house some of the more than 200 000 people who are expected to apply for asylum there this year.,The New York Times,10,Straining to Make Room for Refugees as the War in Syria Floods the World,Straining to Make Room for Refugees as the War in Syria Floods the World,2014-12-01T02:56:00+0000,Foreign,World,article,https://www.nytimes.com/2014/12/01/world/straining-to-make-room-for-refugees-as-the-war-in-syria-floods-the-world.html,News,,nyt://article/8121645f-e462-557a-9a87-8b9d04e23997
Refugee Crisis,Thousands of Syrians  mostly women and children  have been stranded for weeks on Jordan’s border  according to aid agencies who say Jordan appears to be increasingly turning away Syrians fleeing war.,AMMAN  Jordan — Thousands of Syrians  mostly women and children  have been stranded for weeks on Jordan’s border  according to international aid agencies who say Jordan appears to be increasingly turning away Syrians fleeing war at home.,Thousands of Syrians  mostly women and children  have been stranded for weeks on Jordan’s border  according to aid agencies who say Jordan appears to be increasingly turning away Syrians fleeing war.,The New York Times,6,Jordan’s Open Door Is Now Only Cracked  Leaving Syrians Stranded,Jordan’s Open Door Is Now Only Cracked  Leaving Syrians Stranded,2014-11-20T02:00:01+0000,Foreign,World,article,https://www.nytimes.com/2014/11/20/world/middleeast/jordans-open-door-is-now-only-cracked-leaving-syrians-stranded.html,News,,nyt://article/1dd5b0cc-d685-536d-aa6d-cf5d5b13b1c5
Refugee Crisis,World governments and the international press are ignoring another humanitarian crisis coming to a full boil in Africa.,A “forgotten crisis.” That’s how the Council on Foreign Relations defines the state of affairs in the Central African Republic — a landlocked stretch of scrubland and dry forest wedged between Chad and the Democratic Republic of Congo.,World governments and the international press are ignoring another humanitarian crisis coming to a full boil in Africa.,The New York Times,,Has the World Forgotten the Central African Republic?,,2014-11-05T11:21:39+0000,,Opinion,article,https://op-talk.blogs.nytimes.com/2014/11/05/has-the-world-forgotten-the-central-african-republic/,News,,nyt://article/e08464ed-1f35-51bc-a629-ac75863d5d4e
Refugee Crisis,The number of Cubans attempting the voyage to the United States has nearly doubled in the past two years  putting the spotlight on the growing frustration with a post-Fidel Cuba.,MIAMI — In an unexpected echo of the refugee crisis from two decades ago  a rising tide of Cubans in rickety  cobbled-together boats is fleeing the island and showing up in the waters off Florida.,The number of Cubans attempting the voyage to the United States has nearly doubled in the past two years  putting the spotlight on the growing frustration with a post-Fidel Cuba.,The New York Times,1,In Rickety Boats  Cuban Migrants Again Flee to U.S. ,In Rickety Boats  Cuban Migrants Again Flee to U.S.,2014-10-09T15:47:18+0000,National,U.S.,article,https://www.nytimes.com/2014/10/10/us/sharp-rise-in-cuban-migration-stirs-worries-of-a-mass-exodus.html,News,,nyt://article/22d5aa58-8df9-5908-a700-8cd83c327236
