term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id
Syria Refugee,William Spindler  a spokesman for the United Nations high commissioner for refugees  urged Turkey to open its border to let Syrian refugees in. Prime Minister Ahmet Davutoglu of Turkey said the border had not been closed.,William Spindler  a spokesman for the United Nations high commissioner for refugees  urged Turkey to open its border to let Syrian refugees in. Prime Minister Ahmet Davutoglu of Turkey said the border had not been closed.,William Spindler  a spokesman for the United Nations high commissioner for refugees  urged Turkey to open its border to let Syrian refugees in. Prime Minister Ahmet Davutoglu of Turkey said the border had not been closed.,Reuters,,U.N. Urges Turkey to Let In All Refugees,,2016-02-09T20:18:40+0000,Foreign,World,multimedia,https://www.nytimes.com/video/world/100000004197310/un-urges-turkey-to-let-in-all-refugees.html,Video,,nyt://video/51eaac09-6b1f-52e3-9008-a8488f0d6955
Syria Refugee,Chancellor Angela Merkel of Germany spoke in Turkey on Monday about Syrian refugees and the affects of bombings by outside players like Russia on peace talks.,Chancellor Angela Merkel of Germany spoke in Turkey on Monday about Syrian refugees and the affects of bombings by outside players like Russia on peace talks.,Chancellor Angela Merkel of Germany spoke in Turkey on Monday about Syrian refugees and the affects of bombings by outside players like Russia on peace talks.,Reuters,,Merkel on Russia and Syrians' Suffering,,2016-02-08T16:22:41+0000,Foreign,World,multimedia,https://www.nytimes.com/video/world/middleeast/100000004194839/merkel-on-russia-and-syrians-suffering.html,Video,,nyt://video/aa84fd5a-93bc-5bb6-be60-1f72b6ac8319
Syria Refugee,Putin’s policy is hard to distinguish from Obama’s. America’s capitulation is complete  with appalling results.,WASHINGTON — The Putin policy in Syria is clear enough as the encirclement of rebel-held Aleppo proceeds and tens of thousands more Syrians flee toward the Turkish border. It is to entrench the brutal government of Bashar al-Assad by controlling the useful part of Syrian territory  bomb the moderate opposition into submission  block any possibility of Western-instigated regime change  use diplomatic blah-blah in Geneva as cover for changing the facts on the ground and  maybe fifth or sixth down the list  strengthen the Syrian Army to the point it may one day confront the murderous jihadist stronghold of the Islamic State.,Putin’s policy is hard to distinguish from Obama’s. America’s capitulation is complete  with appalling results.,The New York Times,23,America’s Syrian Shame,America’s Syrian Shame,2016-02-08T10:25:59+0000,OpEd,Opinion,article,https://www.nytimes.com/2016/02/09/opinion/americas-syrian-shame.html,Op-Ed,,nyt://article/15f6736c-7f27-5760-92b7-f5306df63144
Syria Refugee,With Syrians fleeing the civil war by the tens of thousands  neighboring countries like Jordan are increasingly overwhelmed and reluctant to let them in.,RAMTHA  Jordan — When the Syrian refugees first started streaming into this bedraggled border town  Gassim al-Moghrebi was their tireless benefactor  distributing donations of food  money and clothes and sheltering as many as possible in two apartments he owned.,With Syrians fleeing the civil war by the tens of thousands  neighboring countries like Jordan are increasingly overwhelmed and reluctant to let them in.,The New York Times,9,As Syrians Flee Anew  Neighbors’ Altruism Hardens Into Resentment,As More Syrians Arrive  Neighbors&#8217; Altruism Fades,2016-02-07T18:46:08+0000,Foreign,World,article,https://www.nytimes.com/2016/02/08/world/middleeast/as-syrians-flee-anew-neighbors-altruism-hardens-into-resentment.html,News,,nyt://article/4a71f963-dd0e-5c57-b51f-40d2101004da
Syria Refugee,This former correspondent for “The Daily Show” will become the only woman currently hosting a late-night satire program.,Samantha Bee fumed for a few minutes in September  when Vanity Fair published an article on late-night television and placed a portrait of 10 hosts — all men  including Stephen Colbert  John Oliver  Conan O’Brien and Trevor Noah — on its cover. Then she asked a co-worker to insert an image of her as a tattooed centaur shooting laser beams from her eyes into the portrait. She tweeted it with a single word: “BETTER.”,This former correspondent for “The Daily Show” will become the only woman currently hosting a late-night satire program.,The New York Times,2,Samantha Bee Takes Her Place on Late Night,Television; Taking Her Place on Late Night,2016-02-05T21:46:26+0000,Arts&Leisure,Arts,article,https://www.nytimes.com/2016/02/07/arts/television/samantha-bee-takes-her-place-on-late-night.html,News,,nyt://article/5d4a35ec-0817-5ca1-8a3b-83fba304d48f
Syria Refugee,An Algerian couple detained on suspicion of plotting a terrorist attack in Germany had applied for asylum as Syrian refugees  the police said.,BERLIN — An Algerian couple  suspected of planning a terrorist attack in Berlin and arrested on suspicion of belonging to the Islamic State  entered Germany late last year and applied for asylum as Syrian refugees — part of a pattern of terrorism suspects entering Europe under the guise of fleeing war  the German authorities said Friday.,An Algerian couple detained on suspicion of plotting a terrorist attack in Germany had applied for asylum as Syrian refugees  the police said.,The New York Times,7,Terrorism Suspects Are Posing as Refugees  Germany Says,Germany Says It Fears Terrorism Suspects Are Posing as Refugees,2016-02-05T13:18:46+0000,Foreign,World,article,https://www.nytimes.com/2016/02/06/world/europe/germany-refugees-isis.html,News,,nyt://article/b187d11d-ec7e-5cd5-a9c5-90514a4dfdd4
Syria Refugee,In a 2014 race  Scott Brown struck a chord with New Hampshire voters uneasy with border issues. Mr. Brown lost  but he may have set the tone for Mr. Trump.,Political pundits and Republican leaders like to say that nobody could have foreseen the extraordinary rise of Donald J. Trump’s presidential candidacy.,In a 2014 race  Scott Brown struck a chord with New Hampshire voters uneasy with border issues. Mr. Brown lost  but he may have set the tone for Mr. Trump.,The New York Times,12,Donald Trump’s Immigration Message May Resound in New Hampshire,Trump&#8217;s Stance on Borders Might Stir New Hampshire,2016-02-05T10:00:23+0000,National,U.S.,article,https://www.nytimes.com/2016/02/06/us/politics/donald-trumps-immigration-message-may-resound-in-new-hampshire.html,News,,nyt://article/70c67671-d9dc-5037-8adc-653a6da025cc
Syria Refugee,Britain  Germany and the United States  among other countries  made new pledges to help refugees and others affected by the civil war.,LONDON — With no end in sight to Syria’s five-year-old civil war  rich nations pledged more than $10 billion on Thursday to help the millions of people who have been displaced by the conflict and to prepare for new waves of refugees expected this year.,Britain  Germany and the United States  among other countries  made new pledges to help refugees and others affected by the civil war.,The New York Times,10,Syria Aid Pledges From Rich Countries Reach $10 Billion,$10 Billion Is Pledged for Syrian Refugees as Civil War Drags On,2016-02-04T11:11:04+0000,Foreign,World,article,https://www.nytimes.com/2016/02/05/world/europe/john-kerry-calls-on-russia-to-honor-syria-airstrike-resolution.html,News,,nyt://article/5342ed10-3b44-5e4b-acbf-c285884fe34d
Syria Refugee,The president used his first visit to a mosque in the United States since taking office to counter hostility to Islam.,WASHINGTON — President Obama on Wednesday embraced Muslims in the United States as part of “one American family” and implicitly criticized the Republican presidential candidates in a warning to citizens to not be “bystanders to bigotry.”,The president used his first visit to a mosque in the United States since taking office to counter hostility to Islam.,The New York Times,1,Obama  in Mosque Visit  Denounces Anti-Muslim Bias,Obama  at Mosque  Speaks Out for Muslims ,2016-02-03T11:26:02+0000,National,U.S.,article,https://www.nytimes.com/2016/02/04/us/politics/obama-muslims-baltimore-mosque.html,News,,nyt://article/aec5345e-7d7d-59f2-bd65-b5ef14f3ff04
Syria Refugee,The European Union needs a grand bargain to rescue itself from an accumulation of crises that threaten to blow apart its model of integration.,BRUSSELS — The European Union needs an ambitious grand bargain at its next summit meeting to rescue itself from an accumulation of crises that threaten to blow apart its model of integration.,The European Union needs a grand bargain to rescue itself from an accumulation of crises that threaten to blow apart its model of integration.,International New York Times,,A Union Divided by Multiple Crises,A Union Divided by Multiple Crises,2016-02-01T22:39:06+0000,Business,Business Day,article,https://www.nytimes.com/2016/02/02/business/international/a-union-divided-by-multiple-crises.html,News,,nyt://article/9984fbad-f72c-549b-bab0-c0bfbe5f3867
Syria Refugee,The authorities said Tareena Shakil  who went with her young son to Syria to become a “jihadi bride” but returned to Britain  was the first British woman convicted of joining the militants.,A British woman who the police said had traveled to Syria to become a “jihadi bride” was convicted Friday of joining the Islamic State  as the authorities continued to push back against a small but steady stream of women who seek to join in jihad by going to the militants’ self-declared caliphate.,The authorities said Tareena Shakil  who went with her young son to Syria to become a “jihadi bride” but returned to Britain  was the first British woman convicted of joining the militants.,The New York Times,,British Woman Is Convicted of Joining ISIS,,2016-01-30T02:22:43+0000,Foreign,World,article,https://www.nytimes.com/2016/01/30/world/europe/british-woman-is-convicted-of-joining-isis.html,News,,nyt://article/ec5e054e-6f41-51d7-8223-05be2f32b825
Syria Refugee,A so-called matching system would avoid forcing E.U. members to accept large numbers against their will.,Europe’s current refugee crisis is often presented as a quantity problem: There are simply too many migrants for the European Union to absorb. But this situation is not without historical precedent. Europe has accepted large numbers of immigrants before. The issue this time is political. It has little to do with the absolute numbers of asylum seekers. The problem lies with the European Union’s dysfunctional asylum system  which encourages countries to pass refugees on like hot potatoes  and places the burden of registering and processing asylum seekers on a small number of countries on the Union’s border.,A so-called matching system would avoid forcing E.U. members to accept large numbers against their will.,International New York Times,,Ending the Refugee Deadlock,Ending the Refugee Deadlock,2016-01-29T12:41:04+0000,OpEd,Opinion,article,https://www.nytimes.com/2016/01/30/opinion/ending-the-refugee-deadlock.html,Op-Ed,,nyt://article/09d85afc-2407-594e-a467-0dd222d57778
